UserId,degree,betweenness,closeness,eigenvector,community,eccentricity,authority,hub,farness
1,1,0.0,0.19538173478346563,0.002259847922704631,1,6,0.0022598127162691416,0.0022598127147894407,5.118185694831009
2,9,8.022296941104985,0.08167181584787434,2.401551913808888e-07,2,5,9.877242801274224e-13,5.142405194839545e-13,12.244125952368266
3,3,13.189564464291392,0.18390167805042582,0.0008377282976135548,3,6,0.0008377198639810484,0.000837719863637194,5.437688283223822
4,8,33.1104033090458,0.24529462709062075,0.03609311647707311,4,5,0.03609335117781954,0.036093351187957416,4.076730142281362
5,4,156.2492760163499,0.22495229450535853,0.010921183676252662,1,6,0.010921113503036517,0.010921113500155195,4.4453869750422985
6,9,467.93292725545587,0.21000385170919597,0.010134193952712384,5,6,0.010134162495247487,0.010134162493902183,4.761817423162103
7,5,156.88160534631123,0.07612345879299158,6.05680415630777e-08,2,5,2.491020634522586e-13,1.2969041869217399e-13,13.13655495764292
8,5,78.45221006403828,0.23899116751046534,0.020535470299243325,1,5,0.020535313924724772,0.020535313918280153,4.184255051836635
9,11,0.8598412698412699,0.22340835288212338,0.04107656078626203,4,6,0.04107738879412622,0.04107738883007395,4.476108377772377
10,6,36.1951498524317,0.2102751745150218,0.015793922830044747,4,6,0.015794201153561973,0.015794201165625313,4.755673142616088
11,3,56.37617845565709,0.23604493846936458,0.01455159395453702,1,5,0.014551553194458418,0.014551553192804373,4.236481436477768
12,8,163.43992279406794,0.22234014354457224,0.030754817213908003,4,6,0.03075510276016535,0.03075510277212504,4.497613359683432
13,0,0.0,0.0,0.0,6,0,0.0,0.0,0.0
14,6,4.6940018944556146,0.21471370062615683,0.02121110181021817,4,6,0.021211163486892774,0.021211163488827556,4.657364653879838
15,57,9404.480949094246,0.32879390924167046,0.2003544696085214,1,5,0.20035370300967045,0.20035370297744393,3.0414188702777305
16,3,4.387528569808277,0.19884298726283064,0.004912344720821168,1,6,0.004912235080072625,0.004912235075515181,5.029093626913783
17,7,40.52828972845469,0.2559009199286586,0.04305754290751756,1,5,0.043057043372606865,0.04305704335174372,3.907762427265933
18,4,36.55672799422798,0.06916896996498988,5.620573560183446e-08,2,6,2.311642830005492e-13,1.2035143879491796e-13,14.457349885449409
19,5,128.76865952674774,0.07371956009426552,5.225661903615037e-08,2,6,2.1492459558240356e-13,1.1189654845862038e-13,13.564920880174755
20,3,238.52301686101293,0.20879151388662842,0.005435137716498813,7,6,0.005435151528121001,0.00543515152875661,4.789466685619174
21,8,74.24125323626436,0.06323574003571308,4.948575846587253e-08,2,7,2.0354532043588842e-13,1.0597214450832256e-13,15.813841973466886
22,6,29.87223284595693,0.25291839172436187,0.03680145551131085,1,5,0.036801185386936455,0.03680118537553671,3.9538445313610495
23,21,1551.5514017265186,0.27632085751209995,0.08230912313932516,1,5,0.0823081254121876,0.0823081253707172,3.6189812416031986
24,6,263.8594500923912,0.07201396615892262,5.290888801857998e-08,2,6,2.1759155863848475e-13,1.1328504932391354e-13,13.88619532207363
25,1,0.0,0.04276859974934488,3.3002139501804264e-10,8,8,1.3573767951168533e-15,7.066933738588675e-16,23.38163993819596
26,8,1055.7904769134852,0.21443081037500247,0.007810119089668678,9,6,0.007810015774774737,0.007810015770474505,4.663508934425853
27,10,7.33605846086623,0.22842524221000265,0.04522214416378815,4,6,0.04522291092869717,0.04522291096195471,4.377799889036127
28,11,0.9331850012732366,0.22356179268492704,0.04190776509384598,4,6,0.04190861406490266,0.04190861410175222,4.473036237499369
29,0,0.0,0.0,0.0,10,0,0.0,0.0,0.0
30,62,7781.88114697858,0.30307818449651186,0.19857706794266655,4,5,0.19857827507256606,0.19857827512397255,3.2994786532103864
31,6,77.08662191368643,0.25272202651339576,0.02935345466513866,1,5,0.029353140579407782,0.02935314056648716,3.9569166716340574
32,9,8.150843394651444,0.08312591345940919,2.5022069943844503e-07,2,5,1.0290578662869795e-12,5.357600697881774e-13,12.029942991102349
33,2,0.0,0.2326704575763072,0.019385024036709914,4,6,0.019384985585925513,0.01938498558425766,4.297924241937924
34,6,22.62053271279971,0.22541964691776578,0.02927915304977123,4,6,0.029279275213532345,0.02927927521817193,4.436170554223275
35,0,0.0,0.0,0.0,11,0,0.0,0.0,0.0
36,10,193.74143323996265,0.06252998400852879,2.458094792715331e-08,2,7,1.0107572571039777e-13,5.262322569084634e-14,15.992327774521817
37,5,28.48356470049194,0.23036515934129775,0.03365374331097947,4,6,0.03365403628676131,0.03365403629915665,4.340934205760034
38,8,1244.227324061023,0.2563039135033494,0.03798689801669333,1,5,0.03798669141570375,0.03798669140698289,3.901618146719917
39,9,23.552575405783234,0.06529937723967576,9.908804614166581e-08,2,6,4.0707922586795134e-13,2.1193815323744794e-13,15.31408173051308
40,5,50.68645530618838,0.21471370062615683,0.005082502492700533,1,6,0.005082408314226857,0.005082408310316459,4.657364653879838
41,12,922.2837807257258,0.2501967487696032,0.03743388929421479,1,5,0.03743368687971794,0.03743368687143052,3.9968544951831593
42,4,13.088440451909605,0.20601643680332515,0.004173560912517525,1,6,0.004173498894259605,0.004173498891686443,4.853981631352338
43,12,113.50445642717352,0.24022580822823153,0.03684937799501205,4,5,0.03684930236009695,0.03684930235472567,4.162750069925581
44,2,0.0,0.053871986222732496,3.760469861178369e-09,8,7,1.5466163195787523e-14,8.052174277632481e-15,18.562523309712823
45,2,0.0,0.17623495947442,0.00206077600266971,1,6,0.002060731421749769,0.0020607314199235934,5.674243084245423
46,2,59.26024033715085,0.18307422393096387,0.0009450730626874635,12,6,0.0009450505065728601,0.0009450505056535783,5.462265405407884
47,9,18.57349338435573,0.06454708026686844,8.140737047918048e-08,2,6,3.3447231318741567e-13,1.7413673499378331e-13,15.492567531568008
48,11,1625.8320546690825,0.2760864886762118,0.056620726844540004,1,5,0.056620404939456845,0.05662040492616383,3.6220533818762064
49,6,82.2348685795442,0.24309631825933814,0.033022044285742805,4,5,0.03302209365002232,0.03302209365172738,4.113595825557455
50,7,34.928012102276824,0.06103144408675577,1.5150179526368783e-08,2,6,6.229724616284995e-14,3.243392109659588e-14,16.384996536842664
51,9,20.75404461671411,0.23969511793023102,0.032224931301157465,4,5,0.03222485158890253,0.032224851583792305,4.171966490744604
52,1,0.0,0.14434854552073337,5.6873011992271206e-05,13,7,5.6870580545168575e-05,5.687058044485364e-05,6.927676315632608
53,4,81.44429726503384,0.21054719932034524,0.009009649495468312,4,6,0.009009742959235964,0.009009742963275268,4.749528862070072
54,3,0.0,0.19561656859931115,0.0025849368813834297,9,6,0.0025848981025401526,0.0025848981009284496,5.1120414142849935
55,5,45.31821095571096,0.06934018028668539,6.039467662843318e-08,2,6,2.4839364580282837e-13,1.2932159086571025e-13,14.421652725238424
56,12,254.05076184573298,0.21628303664402246,0.008365898353524932,1,6,0.008365738745790139,0.008365738739131554,4.623571110876751
57,1,0.0,0.0014925373134328358,1.0930351645998043e-28,14,1,3.2953587548913547e-54,1.495224176299107e-55,670.0
58,2,0.0,0.2115048538981506,0.009885116253149785,4,6,0.009885218068929733,0.009885218073261813,4.728023880159017
59,2,0.0,0.19981950285405384,0.00560662177121261,1,6,0.005606511227320417,0.0056065112227137075,5.004516504729721
60,2,1.4094913858071754,0.19456423798520844,0.003428205824644292,1,6,0.0034281522114858625,0.003428152209256232,5.139690676742064
