0,0
1,1
2,2
3,3
4,4
5,5
6,6
7,7
8,8
9,9
10,10
11,11
12,12
13,13
14,14
15,15
16,16
17,17
18,18
19,19
20,20
21,21
22,22
23,23
24,24
25,25
26,26
27,27
28,28
29,29
30,30
31,31

7,4
7,9
7,16
7,22
7,23
7,26
7,28
23,0
23,5
23,6
23,9
23,13
23,14
23,17
23,20
23,28
23,29
23,31
0,3
0,5
0,6
0,9
0,13
0,14
0,17
0,23
0,28
0,29
0,31
31,3
31,5
31,9
31,13
31,17
31,23
31,27
9,0
9,3
9,5
9,16
9,17
9,23
9,26
9,31
5,0
5,3
5,13
5,14
5,17
5,22
5,23
5,31
14,0
14,3
14,7
14,9
14,10
14,16
14,17
14,22
14,31
13,0
13,3
13,5
13,9
13,10
13,23
17,5
17,7
17,13
17,14
17,20
17,26
17,31
3,5
3,7
3,9
3,14
3,16
3,17
3,22
3,23
3,31
30,2
30,21
2,1
2,6
2,14
1,9
1,11
1,20
1,29
20,11
20,14
20,17
20,28
11,0
11,3
11,7
11,9
11,17
11,20
11,26
26,3
26,4
26,16
4,7
4,8
4,10
4,13
4,16
16,1
16,4
16,6
16,13
16,22
16,23
16,28
6,0
6,1
6,13
6,17
6,23
6,27
6,28
6,29
18,26
28,0
28,1
28,17
28,31
8,10
8,14
8,20
22,1
22,6
22,16
22,28
29,0
29,3
29,7
29,28
12,3
12,4
12,20
24,4
24,12
10,5
10,6
10,9
10,13
25,12
21,2
21,17
21,27
15,12
15,24
27,23
27,29
