UserId,degree,betweenness,closeness,eigenvector,community,eccentricity,authority,hub,farness
149,9,96.26323491559548,0.1797473207439505,0.0023532233301846762,3,7,0.0023531625798904575,0.0023531625779426475,5.563365261085014
150,18,1019.1068828621961,0.2552137531173648,0.08667447680544826,1,5,0.0866734805675959,0.0866734805350364,3.9182841354953593
151,5,91.2336089854764,0.05214015211787544,9.026528647649813e-09,2,7,8.13276103125703e-15,4.054703568285785e-15,19.1790771484375
152,0,0.0,0.0,0.0,28,0,0.0,0.0,0.0
153,5,9.238837970259162,0.2000645046046364,0.013761450081156167,4,6,0.013761407974780744,0.013761407973285844,4.9983879048219
154,8,203.849605048139,0.06113432835820896,6.473127321703488e-08,2,7,5.835353358059588e-14,2.909298651211236e-14,16.357421875
155,3,0.0,0.19874307458743273,0.012043408101282675,4,6,0.012043595965890557,0.012043595972422768,5.031621866955025
156,1,0.0,0.11328953875202302,3.5092000216277198e-06,29,8,3.5090440529275412e-06,3.5090440482524106e-06,8.826940342557824
157,14,1839.5995851842104,0.23021959825965813,0.021351276157655495,1,5,0.021350922185516718,0.021350922174523976,4.343678850799351
158,1,0.0,0.17067329264059736,0.0014384575703554109,1,7,0.0014384276101088544,0.0014384276091199974,5.8591475240698205
159,5,913.7931300555585,0.20073183117102944,0.011052175218319726,1,6,0.011051994665972368,0.011051994660293116,4.981770923755339
160,13,183.59694909792736,0.23110369809936496,0.0537871212713033,4,6,0.05378711099724162,0.053787110992288986,4.3270618697327885
161,5,91.94482681061629,0.06503651953000952,8.249212604241298e-08,2,6,7.419288462795234e-14,3.6989804121731896e-14,15.3759765625
162,5,247.69895043840876,0.06520995024875621,5.374663620942565e-08,2,6,4.843668010336259e-14,2.4148789778722636e-14,15.3350830078125
163,5,395.6377430948868,0.23361569481783628,0.027841740988643216,3,6,0.027841532807964524,0.027841532801361053,4.280534322746415
164,1,0.0,0.12574049934198625,2.8725335375023102e-05,1,8,2.8724112715537375e-05,2.8724112677822762e-05,7.952887138456655
165,18,712.524715737329,0.25074751243781096,0.08676653556690443,1,5,0.08676523900906272,0.0867652389673428,3.9880754559749207
166,2,0.0,0.17596316662302525,0.0019427167776071923,30,6,0.0019426872383096685,0.0019426872373437512,5.683007524764261
167,3,11.064409927861442,0.17352769026838127,0.0023112733697822096,7,7,0.0023113013963085454,0.0023113013972794966,5.76276903388376
168,5,66.69444444444446,0.038328732512983674,8.414319072377818e-10,10,9,7.529771128892407e-16,3.7540536106244227e-16,26.090087890625
169,2,448.0,0.1926357329867946,0.006512025134320348,1,6,0.006511857148334923,0.0065118571429868466,5.191144885194022
170,0,0.0,0.0,0.0,31,0,0.0,0.0,0.0
171,3,2.176179488293794,0.20207992943275563,0.015811883118310433,4,7,0.015812128540207915,0.01581212854855008,4.948536961622215
