UserId,degree,betweenness,closeness,eigenvector,community,eccentricity,authority,hub,farness
1,1,0.0,0.18010380463341108,0.0031024526388186485,1,6,0.00310237431128661,0.003102374306519565,5.552353555414508
2,7,8.746066349800868,0.06838958616010854,1.1572418050276542e-07,2,6,2.2187024279755305e-13,1.1096023719987678e-13,14.622109244218489
3,2,13.272253352546409,0.1628983573751355,0.0008523408704512159,3,7,0.0008523328186223018,0.0008523328181286665,6.138797321922155
4,7,26.586169310931652,0.22326803958766656,0.04182627805789051,4,6,0.04182668989871642,0.04182668992459286,4.478921398005774
5,4,223.0530614881371,0.20724098059807575,0.011952011538448234,5,6,0.01195181311334932,0.011951813101389295,4.825300464773448
6,7,794.9669634203764,0.18971246564833608,0.0088121068374219,6,6,0.008812060096799783,0.008812060093678988,5.271134907147683
7,5,120.80176300450437,0.06285413662756713,3.9545009326655186e-08,2,6,7.581847328495313e-14,3.7917821735757173e-14,15.90985181970364
8,4,441.0,0.2174407604037976,0.0236841419133906,7,6,0.02368379990231605,0.023683799882000676,4.598953747875759
9,10,1.753574611662847,0.201233995653204,0.041932647428019956,4,6,0.041934337323936054,0.04193433743232349,4.969339284617432
10,4,52.04731921834494,0.19387503969514133,0.016575623659708487,4,6,0.016576106708236046,0.016576106739209312,5.157961548698839
11,2,180.8667620901901,0.21314916644845944,0.014893897089288524,3,6,0.01489383561961772,0.014893835615912161,4.691550132061178
12,3,8.733170995670996,0.1740824237023836,0.004227554028381849,8,7,0.004227624391606103,0.004227624395896377,5.744405315206486
13,0,0.0,0.0,0.0,9,0,0.0,0.0,0.0
14,4,1.2755595143323977,0.1983592242867296,0.023368659772387373,4,6,0.023368751406086376,0.023368751409853783,5.041358694539424
15,49,10807.002417277194,0.2981473003082746,0.1921036308477556,1,5,0.19210194243629142,0.19210194233356423,3.354046804938474
16,2,0.0,0.17618613879244263,0.004441253339565133,7,6,0.0044410736580438245,0.0044410736474707205,5.675815400995066
17,6,48.0930911525817,0.22173996935474719,0.0339957837666728,1,5,0.03399487246767124,0.0339948724138392,4.509786859400913
18,3,7.408150183150184,0.055854139972988874,2.7701700712209733e-08,2,7,5.310805496463926e-14,2.656003604102435e-14,17.903775807551618
19,3,175.5433039183039,0.06094464386926129,2.6090331106725414e-08,2,6,5.0017133625767393e-14,2.501422541096854e-14,16.408332816665634
20,1,0.0,0.0014925373134328358,2.6541571683023312e-27,10,1,1.577992025487791e-51,8.37647988252431e-53,670.0
21,7,114.53709609291381,0.0549614939003612,2.6138740329809182e-08,2,6,5.0138032689510484e-14,2.5074718650646075e-14,18.19455638911278
22,4,30.10948283045609,0.22656414895220864,0.026973128657341562,1,5,0.026972821535972958,0.026972821516254856,4.413760979504924
23,15,1191.732789651736,0.2392026740783368,0.06842608241397774,7,5,0.06842455510587536,0.06842455501561838,4.180555271186093
24,2,0.0,0.031062108810784785,9.991040470680426e-11,11,9,1.9038720213714975e-16,9.521432706216829e-17,32.193564387128774
25,1,0.0,0.03134522699004975,3.0147533228297104e-11,12,9,5.784219763698637e-17,2.8927689899340725e-17,31.902783805567612
26,7,671.6879581712692,0.19635559575858086,0.00737221251371059,1,6,0.0073720542663501835,0.0073720542566951775,5.092801130197989
27,10,10.702537455709486,0.20917364397524574,0.05683429876388505,4,6,0.05683600781236037,0.056836007921876285,4.7807170205360245
28,11,6.202569849790562,0.20621503514957037,0.0531727028007999,4,6,0.053174606021453935,0.05317460614337848,4.849306934747446
29,0,0.0,0.0,0.0,13,0,0.0,0.0,0.0
30,54,9386.626897473194,0.27743868668077315,0.20940541907022267,4,5,0.20940731756224787,0.20940731767844983,3.6043999918101592
31,5,123.50980195776576,0.22343912620804027,0.02434539400893632,1,5,0.02434491616935116,0.024344916140759128,4.475491902295203
32,8,10.484506833036242,0.06858442828592082,1.242518569619332e-07,2,6,2.3818720228632607e-13,1.1912052964749547e-13,14.580569161138323
33,2,0.0,0.2156716417910448,0.022673266264721,1,6,0.022673162588980566,0.022673162582445592,4.636678200692041
34,4,18.578392429325696,0.20783183157625984,0.029105569509926318,4,6,0.029105846498944016,0.029105846515123737,4.811582481931164
35,0,0.0,0.0,0.0,14,0,0.0,0.0,0.0
36,8,334.3792330002166,0.05434116101209528,1.550253943831087e-08,2,6,2.970941479428986e-14,1.4858063644894422e-14,18.40225680451361
37,5,38.95046579058469,0.21098991295332312,0.0409376868046407,4,6,0.04093825276981972,0.04093825280456683,4.739563072009172
38,4,400.39034109165675,0.20709379240162823,0.013144686169577856,3,6,0.013144490902510811,0.013144490890604998,4.8287299604840195
39,9,119.54472132216914,0.058007552598453506,4.367651992982951e-08,2,6,8.286443780321628e-14,4.1440671391692604e-14,17.23913447826896
40,4,29.867634993654583,0.17304929359139024,0.0018194897494215084,1,7,0.0018194293821109193,0.0018194293783083256,5.7787002723121965
41,5,285.93875996259237,0.19170812603648424,0.01143743328088535,6,6,0.011437248063695844,0.01143724805223282,5.216262975778547
42,3,8.327945562349589,0.1884861407249467,0.005085250279383321,1,6,0.005085114080750916,0.005085114072332783,5.3054298642533935
43,10,56.86304514303016,0.21940410812753391,0.041004013814769744,4,6,0.0410038170606588,0.04100381704057211,4.557799799348907
44,2,250.0,0.04647323229412781,2.6475095789241344e-09,12,7,5.076312060314019e-15,2.5387311266780708e-15,21.517763035526073
