UserId,degree,betweenness,closeness,eigenvector,community
1,15,2.6959089986818965,0.3749300503637381,0.009126347187312738,1
2,27,44.317310714398815,0.3210349784379492,0.0006238899738986166,2
3,27,17.602119205567533,0.39434961742201297,0.013777369965179382,1
4,49,110.63499335131928,0.4617505168849069,0.030976785255084936,2
5,37,35.161735335858914,0.44936284372904095,0.0370159443429969,3
6,38,32.0867885441731,0.42138364779874216,0.03199658874745855,3
7,28,327.97721659670873,0.39434961742201297,0.003338370069369971,2
8,39,23.887017836770283,0.4235145385587864,0.03812659957184079,3
9,21,5.442701609166348,0.39976133651551315,0.011125064851390608,2
10,29,11.769806714724176,0.4085365853658537,0.017794961351892295,2
11,39,55.50617568518664,0.4184884447220487,0.024629244820589327,1
12,35,32.26032085383739,0.45733788395904434,0.02945710134490512,2
13,37,40.46024795036756,0.41332510795805055,0.020974886829292074,1
14,18,3.799468818468715,0.38307604345340196,0.011055422635661378,2
15,314,20207.584038840578,0.5966162065894924,0.17869075105931664,1
16,32,10.726578420106998,0.4379084967320261,0.030355511345321433,3
17,81,261.2257343871554,0.48201438848920863,0.07067799297541288,3
18,22,37.77462937448235,0.3404471544715447,0.0018458589283078459,2
19,87,2810.568015369209,0.4484605087014726,0.024562559387449646,2
20,49,250.6719847986137,0.46951646811492637,0.03685367879224265,1
21,29,80.70409602692631,0.39434961742201297,0.0052896123279172706,2
22,57,78.99136261805268,0.4678770949720671,0.054922271451413554,3
23,119,828.227834943848,0.5003734129947722,0.09144110834413027,3
24,15,28.552413174392655,0.3247697527872031,0.0013357742662056871,2
25,21,227.22101630424277,0.4016786570743405,0.004464911760621085,2
26,64,114.54257123114311,0.43309631544925664,0.0370415646542255,1
27,15,2.5488818742283263,0.40023894862604537,0.00876879214084505,2
28,25,47.1789406249486,0.4112952731737262,0.013054567189009644,2
29,23,10.190940776899467,0.3554376657824934,0.013210351079936298,1
30,165,4424.811267647212,0.5394524959742352,0.09302674498408511,2
31,38,35.482762708175656,0.42059008160703076,0.027318039812284062,1
32,14,4.639149135537731,0.31264582361175924,0.0003089495221790281,2
33,56,31.40660679315025,0.47450424929178464,0.05281151568646847,2
34,50,53.275488075552424,0.4466666666666667,0.033062205530518154,2
35,29,11.813858274225963,0.41434755720470007,0.025190784261763924,1
36,57,1287.0553144125709,0.3868360277136259,0.004992814869336901,2
37,29,6.186906379853883,0.4305912596401028,0.0243834784846843,2
38,59,144.57828713914554,0.4396325459317585,0.03599329838441631,1
39,27,99.35420411363049,0.3361766181635725,0.0010762819130658622,2
40,18,5.215007812868188,0.4082876294942109,0.010820304933161228,1
41,72,168.26384522373638,0.4772079772079772,0.06351821930738538,3
42,17,3.228989361573307,0.3210349784379492,0.004745212411417726,1
43,49,60.48267710133043,0.4502688172043011,0.03239597887958081,2
44,13,8.57901563392374,0.31723484848484845,0.0006153224464724821,2
45,15,1.7222481232628737,0.37451089994410286,0.013142461648819005,3
46,39,51.73967843907437,0.421648835745752,0.023224450633404402,1
47,15,3.78768351997754,0.3049613108784706,0.0002466761232827939,2
48,118,900.3564484029014,0.45953360768175583,0.06194836765623051,1
49,47,50.77348782680709,0.46984572230014027,0.04013523732880244,2
50,13,12.714759456145963,0.31678486997635935,0.0005674034833934609,2
51,18,14.674142925504313,0.4166666666666667,0.011761871696367455,2
52,40,63.69540939616947,0.4490616621983914,0.03800799614742292,1
53,33,133.33247150850661,0.4527027027027027,0.021494226470489496,2
54,38,42.31234713297882,0.4211187932118165,0.0234902372584511,1
55,15,5.994043115533012,0.32367149758454106,0.0011639603709348572,2
56,82,614.1855121465273,0.43619791666666663,0.0366555555283291,1
57,50,103.27960077754167,0.42006269592476486,0.023211815835277715,2
58,44,28.394294825925783,0.4262086513994911,0.02727515805624191,2
59,21,4.099108840810936,0.39250146455770357,0.018572332018143203,3
60,40,13.688261384234966,0.43905635648754915,0.03726704934271893,3
61,63,118.6416212639603,0.45117845117845123,0.05107032142169637,1
62,37,149.72212942740097,0.41486068111455104,0.01778918857952005,1
63,41,19.9371401906157,0.46755059316120023,0.04129042673394528,2
64,12,2.905259792672314,0.3046839472487494,0.00023757170586020517,2
65,16,3.0271943805075816,0.3929618768328446,0.009340969329736501,2
66,25,6.62103945317455,0.394814378314673,0.014837608584831588,2
67,38,869.3445251352168,0.4286628278950736,0.008765563164834761,2
68,65,385.2523175337073,0.46984572230014027,0.04471523450280637,1
69,47,50.5179007467938,0.40361445783132527,0.024043863443101055,1
70,40,371.5170594587237,0.38594470046082946,0.0037397009744508836,2
71,19,11.387850059594001,0.4410796576695194,0.015733718454661608,2
72,45,228.2801391217214,0.4240506329113924,0.021281731201855572,1
73,236,8040.120870670887,0.5238467552775606,0.10973826547209693,1
74,30,42.51911036870036,0.4419525065963061,0.016265477656850703,2
75,61,77.69952017744214,0.42811501597444085,0.05127780751477652,3
76,30,28.84173414854486,0.4413702239789196,0.026966774354607828,1
77,83,284.2167152529513,0.47585227272727276,0.06958012924439748,1
78,98,465.5549807553977,0.44341495698213107,0.050317845410827886,1
79,32,11.610709210167588,0.40803897685749085,0.02669860420351905,1
80,32,121.80543823687579,0.33924050632911396,0.001507287507562712,2
81,47,34.88790446798292,0.4267515923566879,0.03245015410033148,1
82,15,22.445694814182346,0.31191806331471134,0.0002716645529639425,2
83,65,163.84053814818816,0.469187675070028,0.05695402621591428,3
84,53,163.08542811329963,0.4190118824265166,0.02581626039328444,1
85,45,747.8539543317096,0.36157582298974633,0.0018542598977205791,2
86,75,6477.600041593649,0.4396325459317585,0.015185276852087422,2
87,20,111.25191140491987,0.39021549213744905,0.002822775655563272,2
88,61,203.83473555068178,0.4589041095890411,0.0441734525592119,1
89,28,23.013718270857925,0.4063068526379624,0.017541281925792476,1
90,22,66.01289086734484,0.4060606060606061,0.006693683578161757,2
91,50,121.91988163321446,0.40953545232273836,0.020147656520122736,1
92,35,1165.096110989633,0.4161490683229814,0.005118956387609019,2
93,40,77.78483581888568,0.42921204356181936,0.026021798613606796,1
94,62,129.79665051489016,0.4379084967320261,0.04017218114168579,1
95,77,153.1284615656251,0.482361411087113,0.06418074891321625,2
96,51,228.34501312482482,0.471830985915493,0.04047441374921187,1
97,51,73.42451228591423,0.40978593272171254,0.020711928081532893,1
98,37,47.29075178823364,0.41486068111455104,0.01644650725209412,1
99,84,806.0985039268597,0.48762736535662293,0.05275247013116637,2
100,9,4.20840986815692,0.3224254090471607,0.0008363787341087858,2
101,29,14.69679612093446,0.38285714285714284,0.016756463087731363,1
102,98,885.8044686612342,0.4985119047619048,0.05605586821563609,2
103,50,35.77444523646148,0.4466666666666667,0.04752719977494848,3
104,31,166.73954931176306,0.42032622333751574,0.018654577632976045,1
105,123,605.6177920821484,0.4988830975428146,0.09687067027169861,2
106,24,2.768030753743982,0.4026442307692308,0.02182472739049423,1
107,25,10.396730708528588,0.40337146297411197,0.014552351156216283,1
108,13,3.506483225210507,0.3044070876874148,0.00025104958949248286,2
109,21,4.773856909666992,0.39365452408930673,0.019257177151991427,3
110,42,458.19178585085075,0.34183673469387754,0.0017417832380653983,2
111,86,208.9690712206543,0.4851556842867487,0.07569871479986308,3
112,17,11.423615135171927,0.3254006799417193,0.0011112208352715906,2
113,17,20.48446141081863,0.335167583791896,0.0011880494971783047,2
114,6,1.8387841433638907,0.2959363957597173,0.00010928798941741818,2
115,27,26.49054441577259,0.4300385109114249,0.022228668617373968,3
116,15,1.1950689370165177,0.36157582298974633,0.011740401679709238,3
117,42,63.11510902742022,0.43086816720257237,0.02952647696918119,1
118,61,101.20037026945826,0.45117845117845123,0.03587910743142956,2
119,137,3971.7315796475664,0.5271439811172305,0.06812416085467275,2
120,66,121.5371138371958,0.45362220717670954,0.05696987055910033,3
121,28,132.26613037249552,0.3281096963761019,0.001070517244231884,2
122,15,12.409207773846413,0.3173851255329228,0.0004980776293672058,2
123,29,9.154475028228452,0.4523970290344362,0.028207501455225492,2
124,27,9.624207071403683,0.4041013268998794,0.02212332277656718,3
125,63,115.5163201108432,0.42458808618504434,0.03910649181027625,1
126,15,6.610297130116612,0.3145539906103286,0.0004167791601419626,2
127,13,17.05004811484086,0.32492725509214354,0.00046985368165621943,2
128,76,156.08183920235444,0.48201438848920863,0.0677882772571522,2
129,24,5.391336876933332,0.42921204356181936,0.01900132014833438,2
130,80,289.0819132980152,0.481667864845435,0.07169360642658529,3
131,32,16.394077117638748,0.45733788395904434,0.03001783123012923,2
132,45,71.52673463702703,0.4328165374677002,0.0336565615217942,1
133,68,211.5096508157395,0.44021024967148487,0.03713798738387741,1
134,79,245.5740893516147,0.440499671268902,0.04070786556497077,1
135,22,123.777830539093,0.39365452408930673,0.003209302865432356,2
136,36,20.953156215201478,0.3554376657824934,0.016640585491674447,1
137,36,31.77188926366722,0.44078947368421056,0.022917528066631204,2
138,34,21.040169450192256,0.3543098889476467,0.012784717368482532,1
139,36,16.389095605398094,0.4643104643104643,0.036410744064506284,2
140,41,47.83494441216601,0.4211187932118165,0.021776095606942224,1
141,42,126.67668836070786,0.45733788395904434,0.029636587605044146,2
142,35,8.627439207193092,0.453929539295393,0.03313843440822618,2
143,36,54.96079292582322,0.4557823129251701,0.03737540370106879,3
144,8,0.8883783574054933,0.2924487123526844,0.00010184109455928497,2
145,13,18.047532784545005,0.32555879494655005,0.0005886591100912913,2
146,36,35.43644107204488,0.40878584502745574,0.02187675605474019,1
147,33,10.615212849722342,0.3990470518165575,0.018129862984477677,1
148,55,65.62878521524345,0.4731638418079096,0.05076684187558242,2
149,76,350.3764867466924,0.4325371207230471,0.034316764685013317,1
150,92,461.9850863695919,0.49012435991221653,0.07775046425551105,3
151,15,18.451714538307485,0.3173851255329228,0.000494979172190828,2
152,61,147.30709654390512,0.4367666232073012,0.037560962404179075,1
153,34,10.688047642792,0.4611149346180317,0.03354976124085626,2
154,27,59.307156998562846,0.3297244094488189,0.0020199236820294306,2
155,26,30.402904450826213,0.43934426229508194,0.015934173383607902,2
156,35,27.358421662653065,0.4128157732593962,0.022886883645421366,1
157,96,434.80965834567684,0.43934426229508194,0.05232993196108413,1
158,22,5.350660306289824,0.3973902728351127,0.018437694409977275,1
159,64,160.6811901674631,0.46398891966759004,0.052520806682291796,1
160,39,35.911182124320334,0.44876088412592097,0.027247076163367304,2
161,29,84.03097633483551,0.3158887317303159,0.0005056718232342261,2
162,19,222.89697916783086,0.39668442865600945,0.0031190732492771167,2
163,53,149.8447001535926,0.4262086513994911,0.03203712187498258,1
164,41,33.48151199195029,0.4472630173564753,0.035387990990257856,1
